failure_taxonomy_id,source_table,benchmark_row_id,dataset_id,task_id,method_id,route_label,failure_class,failure_reason,evidence_pointer,claim_downgrade,artifact_registry_ids,severity,split_id,seed,control_level
ft_358d3fbd2871,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:strong_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,strong_injected_context_signal
ft_f2683e1ee83c,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:strong_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,strong_injected_context_signal
ft_cfd4a9322d1e,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:strong_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,strong_injected_context_signal
ft_c5fb6c3a84db,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:strong_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,strong_injected_context_signal
ft_613bf396c6cb,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,weak_or_noisy_injected_context_signal
ft_9459181a5228,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,weak_or_noisy_injected_context_signal
ft_afd84cd252ee,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,weak_or_noisy_injected_context_signal
ft_76ffb09f6adc,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,weak_or_noisy_injected_context_signal
ft_7ce44801c477,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,spatial_statistics_heuristic,abstain_uncertain,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,0,weak_or_noisy_injected_context_signal
ft_989df010b8c7,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:localized_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,localized_context_signal
ft_f6cd6a30af87,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:localized_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,localized_context_signal
ft_16e47b432a15,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:localized_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,localized_context_signal
ft_1df36f5005bb,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:localized_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,localized_context_signal
ft_cc038bfc553e,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:strong_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,strong_injected_context_signal
ft_472ec470db8b,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:strong_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,strong_injected_context_signal
ft_bc48ad1bf5a0,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:strong_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,strong_injected_context_signal
ft_be05b2758c12,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:strong_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:strong_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,strong_injected_context_signal
ft_95ae2cc0ea9f,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,weak_or_noisy_injected_context_signal
ft_36c54f8668c6,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,weak_or_noisy_injected_context_signal
ft_e9c55805115f,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,weak_or_noisy_injected_context_signal
ft_9a2b5f1c6570,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,weak_or_noisy_injected_context_signal
ft_6b2c1af76f11,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,spatial_statistics_heuristic,abstain_uncertain,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,1,weak_or_noisy_injected_context_signal
ft_2821bc685954,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:localized_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,localized_context_signal
ft_d766cffc8261,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:localized_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,localized_context_signal
ft_81761bc198a3,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:localized_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,localized_context_signal
ft_441dc372c532,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:localized_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:localized_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,localized_context_signal
